25.24;14.97;461,519.72;0.00;0.00;300,000.00;14.97;3.50;13.88;-35.91;-44.61

23.38;14.97;369,216.87;0.00;0.00;300,000.00;14.97;3.50;10.09;-34.41;-50.84

23.93;14.97;184,605.71;0.00;0.00;300,000.00;14.97;3.50;5.19;-36.10;-52.54

27.71;14.97;0.00;0.00;0.00;300,000.00;14.97;3.50;0.00;-44.17;-54.24

33.09;14.97;0.00;0.00;0.00;300,000.00;14.97;3.50;0.00;-55.43;-55.94

38.48;14.97;0.00;0.00;0.00;300,000.00;14.97;3.50;0.00;-66.49;-57.07

41.17;14.96;0.00;0.00;0.00;0.00;14.96;3.50;0.00;-72.42;-58.77

41.17;14.96;0.00;0.00;0.00;0.00;14.96;3.50;0.00;-72.81;-59.90

41.17;14.96;0.00;0.00;0.00;0.00;14.96;3.50;0.00;-73.40;-61.60

41.17;14.96;0.00;0.00;0.00;0.00;14.96;3.50;0.00;-73.80;-62.73

40.42;14.96;92,302.86;0.00;0.00;0.00;14.96;3.50;8.35;-72.70;-63.86

40.85;14.95;184,605.71;0.00;0.00;300,000.00;14.95;3.50;17.55;-70.99;-56.41

40.54;14.91;184,605.71;0.00;0.00;0.00;14.91;3.50;16.94;-67.60;-48.28

39.44;14.87;276,908.57;0.00;0.00;300,000.00;14.87;3.50;22.62;-62.66;-40.10

40.28;14.85;276,908.57;0.00;0.00;300,000.00;14.85;3.50;24.70;-61.54;-32.02

37.62;14.86;369,216.87;0.00;0.00;0.00;14.86;3.50;25.37;-53.51;-24.15

34.09;14.91;369,216.87;0.00;0.00;300,000.00;14.91;3.50;19.10;-43.73;-16.53

33.17;14.99;369,216.87;0.00;0.00;300,000.00;14.99;3.50;17.90;-41.33;-15.23

33.50;13.58;369,216.87;97,500.00;0.00;0.00;13.58;3.50;18.31;-41.58;-6.12

34.63;12.15;276,908.57;0.00;0.00;300,000.00;12.15;3.50;14.91;-43.42;3.09

35.32;12.17;276,908.57;0.00;0.00;300,000.00;12.17;3.50;15.71;-47.16;-3.81

34.44;12.17;461,519.72;0.00;0.00;300,000.00;12.17;3.50;24.50;-47.79;-10.61

31.94;12.17;461,519.72;0.00;0.00;300,000.00;12.17;3.50;20.57;-45.22;-17.41

29.38;12.17;461,519.72;0.00;0.00;300,000.00;12.17;3.50;17.52;-42.13;-23.08

26.77;12.17;461,519.72;0.00;0.00;300,000.00;12.17;3.50;15.08;-38.95;-28.75

24.93;12.17;369,216.87;0.00;0.00;300,000.00;12.17;3.50;10.93;-37.48;-34.99

25.49;12.17;184,605.71;0.00;0.00;300,000.00;12.17;3.50;5.63;-39.19;-36.69

29.27;12.17;0.00;0.00;0.00;300,000.00;12.17;3.50;0.00;-47.27;-38.39

34.66;12.17;0.00;0.00;0.00;300,000.00;12.17;3.50;0.00;-58.53;-40.08

40.05;12.17;0.00;0.00;0.00;300,000.00;12.17;3.50;0.00;-69.59;-41.22

42.74;12.17;0.00;0.00;0.00;0.00;12.17;3.50;0.00;-75.52;-42.92

42.74;12.17;0.00;0.00;0.00;0.00;12.17;3.50;0.00;-75.91;-44.05

42.74;12.17;0.00;0.00;0.00;0.00;12.17;3.50;0.00;-76.50;-45.75

42.74;12.17;0.00;0.00;0.00;0.00;12.17;3.50;0.00;-76.90;-46.88

42.00;12.17;92,302.86;0.00;0.00;0.00;12.17;3.50;10.08;-75.83;-48.01

39.74;12.16;184,605.71;0.00;0.00;0.00;12.16;3.50;15.54;-68.78;-40.59

39.39;12.14;184,605.71;0.00;0.00;300,000.00;12.14;3.50;15.00;-65.32;-32.53

38.25;12.12;276,908.57;0.00;0.00;0.00;12.12;3.50;20.15;-60.30;-24.50

36.31;12.13;276,908.57;0.00;0.00;300,000.00;12.13;3.50;17.00;-53.67;-16.62

36.25;12.19;369,216.87;0.00;0.00;300,000.00;12.19;3.50;22.56;-50.78;-8.99

35.40;12.28;369,216.87;0.00;0.00;300,000.00;12.28;3.50;21.08;-46.32;-1.60

34.52;12.39;369,216.87;0.00;0.00;300,000.00;12.39;3.50;19.72;-43.99;-0.51

33.62;12.47;369,216.87;0.00;0.00;300,000.00;12.47;3.50;18.47;-41.81;0.14

33.49;12.52;276,908.57;0.00;0.00;300,000.00;12.52;3.50;13.73;-41.17;0.99

34.16;12.54;276,908.57;0.00;0.00;300,000.00;12.54;3.50;14.40;-44.86;-5.90

33.25;12.54;461,519.72;0.00;0.00;300,000.00;12.54;3.50;22.48;-45.43;-12.71

30.72;12.54;461,519.72;0.00;0.00;300,000.00;12.54;3.50;19.02;-42.80;-19.51

28.13;12.54;461,519.72;0.00;0.00;300,000.00;12.54;3.50;16.28;-39.66;-25.18

25.50;12.54;461,519.72;0.00;0.00;300,000.00;12.54;3.50;14.08;-36.44;-30.85

23.65;12.54;369,216.87;0.00;0.00;300,000.00;12.54;3.50;10.23;-34.94;-37.08

24.20;12.54;184,605.71;0.00;0.00;300,000.00;12.54;3.50;5.26;-36.63;-38.78

27.98;12.54;0.00;0.00;0.00;300,000.00;12.54;3.50;0.00;-44.70;-40.48

33.37;12.54;0.00;0.00;0.00;300,000.00;12.54;3.50;0.00;-55.97;-42.18

38.75;12.54;0.00;0.00;0.00;300,000.00;12.54;3.50;0.00;-67.03;-43.31

41.44;12.54;0.00;0.00;0.00;0.00;12.54;3.50;0.00;-72.95;-45.01

41.44;12.54;0.00;0.00;0.00;0.00;12.54;3.50;0.00;-73.35;-46.14

41.44;12.54;0.00;0.00;0.00;0.00;12.54;3.50;0.00;-73.94;-47.84

41.44;12.54;0.00;0.00;0.00;0.00;12.54;3.50;0.00;-74.33;-48.97

40.69;12.54;92,302.86;0.00;0.00;0.00;12.54;3.50;8.61;-73.24;-50.10

41.13;12.53;184,605.71;0.00;0.00;300,000.00;12.53;3.50;18.13;-71.55;-42.68

40.83;12.50;184,605.71;0.00;0.00;0.00;12.50;3.50;17.51;-68.17;-34.61

39.75;12.48;276,908.57;0.00;0.00;300,000.00;12.48;3.50;23.33;-63.25;-26.56

37.85;12.49;276,908.57;0.00;0.00;0.00;12.49;3.50;19.42;-56.73;-18.66

35.10;12.54;369,216.87;0.00;0.00;300,000.00;12.54;3.50;20.60;-48.51;-10.99

34.21;12.63;369,216.87;0.00;0.00;300,000.00;12.63;3.50;19.28;-43.99;-3.57

33.31;12.73;369,216.87;0.00;0.00;300,000.00;12.73;3.50;18.06;-41.59;-2.45

32.38;12.81;369,216.87;0.00;0.00;300,000.00;12.81;3.50;16.95;-39.36;-1.78

32.23;12.86;276,908.57;0.00;0.00;300,000.00;12.86;3.50;12.58;-38.66;-0.92

32.87;12.88;276,908.57;0.00;0.00;300,000.00;12.88;3.50;13.15;-42.32;-7.81

31.93;12.88;461,519.72;0.00;0.00;300,000.00;12.88;3.50;20.56;-42.83;-14.62

29.37;12.88;461,519.72;0.00;0.00;300,000.00;12.88;3.50;17.51;-40.14;-21.42

26.76;12.88;461,519.72;0.00;0.00;300,000.00;12.88;3.50;15.07;-36.95;-27.09

24.11;12.88;461,519.72;0.00;0.00;300,000.00;12.88;3.50;13.09;-33.69;-32.76

22.24;12.88;369,216.87;0.00;0.00;300,000.00;12.88;3.50;9.53;-32.16;-38.99

22.79;12.88;184,605.71;0.00;0.00;300,000.00;12.88;3.50;4.90;-33.83;-40.69

26.56;12.88;0.00;0.00;0.00;300,000.00;12.88;3.50;0.00;-41.90;-42.39

31.95;12.88;0.00;0.00;0.00;300,000.00;12.88;3.50;0.00;-53.16;-44.09

37.34;12.88;0.00;0.00;0.00;300,000.00;12.88;3.50;0.00;-64.22;-45.22

40.03;12.88;0.00;0.00;0.00;0.00;12.88;3.50;0.00;-70.15;-46.92

40.03;12.87;0.00;0.00;0.00;0.00;12.87;3.50;0.00;-70.54;-48.05

40.03;12.87;0.00;0.00;0.00;0.00;12.87;3.50;0.00;-71.13;-49.75

40.02;12.87;0.00;0.00;0.00;0.00;12.87;3.50;0.00;-71.53;-50.88

39.26;12.87;92,302.86;0.00;0.00;0.00;12.87;3.50;7.40;-70.41;-52.01

39.67;12.86;184,605.71;0.00;0.00;300,000.00;12.86;3.50;15.44;-68.65;-44.58

39.32;12.84;184,605.71;0.00;0.00;0.00;12.84;3.50;14.89;-65.18;-36.51

38.18;12.82;276,908.57;0.00;0.00;300,000.00;12.82;3.50;20.02;-60.16;-28.44

38.97;12.82;276,908.57;0.00;0.00;300,000.00;12.82;3.50;21.58;-58.95;-20.51

39.01;12.86;369,216.87;0.00;0.00;300,000.00;12.86;3.50;28.87;-56.25;-12.82

38.27;12.95;369,216.87;0.00;0.00;300,000.00;12.95;3.50;26.89;-52.00;-5.37

37.49;13.05;369,216.87;0.00;0.00;300,000.00;13.05;3.50;25.07;-49.87;-4.23

36.68;13.12;369,216.87;0.00;0.00;300,000.00;13.12;3.50;23.38;-47.87;-3.54

36.63;13.17;276,908.57;0.00;0.00;300,000.00;13.17;3.50;17.46;-47.38;-2.67

37.37;13.19;276,908.57;0.00;0.00;300,000.00;13.19;3.50;18.60;-51.22;-9.55

36.55;13.19;461,519.72;0.00;0.00;300,000.00;13.19;3.50;28.91;-51.98;-16.36

34.12;13.18;461,519.72;0.00;0.00;300,000.00;13.18;3.50;23.94;-49.55;-23.16

31.62;13.18;461,519.72;0.00;0.00;300,000.00;13.18;3.50;20.15;-46.57;-28.83

29.05;13.18;461,519.72;0.00;0.00;300,000.00;13.18;3.50;17.18;-43.46;-34.50

27.24;13.18;369,216.87;0.00;0.00;300,000.00;13.18;3.50;12.38;-42.06;-40.73

27.83;13.18;184,605.71;0.00;0.00;300,000.00;13.18;3.50;6.40;-43.81;-42.43

31.61;13.18;0.00;0.00;0.00;300,000.00;13.18;3.50;0.00;-51.90;-44.13

37.00;13.18;0.00;0.00;0.00;300,000.00;13.18;3.50;0.00;-63.16;-45.83

42.39;13.18;0.00;0.00;0.00;300,000.00;13.18;3.50;0.00;-74.22;-46.96

45.08;13.18;0.00;0.00;0.00;0.00;13.18;3.50;0.00;-80.15;-48.66

45.08;13.18;0.00;0.00;0.00;0.00;13.18;3.50;0.00;-80.54;-49.79

45.08;13.18;0.00;0.00;0.00;0.00;13.18;3.50;0.00;-81.13;-51.49

45.08;13.18;0.00;0.00;0.00;0.00;13.18;3.50;0.00;-81.53;-52.62

44.37;13.18;92,302.86;0.00;0.00;0.00;13.18;3.50;14.35;-80.53;-53.75

42.20;13.17;184,605.71;0.00;0.00;0.00;13.17;3.50;20.70;-73.66;-46.32

39.20;13.14;184,605.71;0.00;0.00;0.00;13.14;3.50;14.72;-64.95;-38.24

38.06;13.12;276,908.57;0.00;0.00;300,000.00;13.12;3.50;19.79;-59.92;-30.15

38.84;13.12;276,908.57;0.00;0.00;300,000.00;13.12;3.50;21.31;-58.69;-22.20

38.88;13.15;369,216.87;0.00;0.00;300,000.00;13.15;3.50;28.50;-55.98;-14.49

38.13;13.24;369,216.87;0.00;0.00;300,000.00;13.24;3.50;26.55;-51.73;-7.01

37.34;13.33;369,216.87;0.00;0.00;300,000.00;13.33;3.50;24.75;-49.58;-5.84

36.53;13.41;369,216.87;0.00;0.00;300,000.00;13.41;3.50;23.09;-47.57;-5.14

36.47;13.45;276,908.57;0.00;0.00;300,000.00;13.45;3.50;17.24;-47.07;-4.25

37.21;13.46;276,908.57;0.00;0.00;300,000.00;13.46;3.50;18.34;-50.90;-11.14

36.38;13.46;461,519.72;0.00;0.00;300,000.00;13.46;3.50;28.52;-51.65;-17.95

33.95;13.46;461,519.72;0.00;0.00;300,000.00;13.46;3.50;23.64;-49.21;-24.75

31.44;13.46;461,519.72;0.00;0.00;300,000.00;13.46;3.50;19.91;-46.21;-30.42

28.87;13.46;461,519.72;0.00;0.00;300,000.00;13.46;3.50;17.00;-43.11;-36.09

27.06;13.46;369,216.87;0.00;0.00;300,000.00;13.46;3.50;12.26;-41.70;-42.32

27.64;13.46;184,605.71;0.00;0.00;300,000.00;13.46;3.50;6.33;-43.44;-44.02

31.43;13.46;0.00;0.00;0.00;300,000.00;13.46;3.50;0.00;-51.53;-45.72

36.81;13.46;0.00;0.00;0.00;300,000.00;13.46;3.50;0.00;-62.79;-47.42

42.20;13.46;0.00;0.00;0.00;300,000.00;13.46;3.50;0.00;-73.86;-48.55

44.89;13.46;0.00;0.00;0.00;0.00;13.46;3.50;0.00;-79.78;-50.25

44.89;13.46;0.00;0.00;0.00;0.00;13.46;3.50;0.00;-80.17;-51.38

44.89;13.46;0.00;0.00;0.00;0.00;13.46;3.50;0.00;-80.77;-53.08

44.89;13.46;0.00;0.00;0.00;0.00;13.46;3.50;0.00;-81.16;-54.21

44.18;13.46;92,302.86;0.00;0.00;0.00;13.46;3.50;13.89;-80.16;-55.34

42.00;13.45;184,605.71;0.00;0.00;0.00;13.45;3.50;20.18;-73.26;-47.91

39.00;13.42;184,605.71;0.00;0.00;0.00;13.42;3.50;14.42;-64.54;-39.81

37.85;13.39;276,908.57;0.00;0.00;300,000.00;13.39;3.50;19.41;-59.50;-31.71

38.62;13.39;276,908.57;0.00;0.00;300,000.00;13.39;3.50;20.86;-58.26;-23.74

38.65;13.42;369,216.87;0.00;0.00;300,000.00;13.42;3.50;27.88;-55.53;-16.00

37.89;13.50;369,216.87;0.00;0.00;300,000.00;13.50;3.50;25.97;-51.25;-8.50

37.09;13.59;369,216.87;0.00;0.00;300,000.00;13.59;3.50;24.22;-49.09;-7.32

36.27;13.66;369,216.87;0.00;0.00;300,000.00;13.66;3.50;22.60;-47.06;-6.59

36.21;13.71;276,908.57;0.00;0.00;300,000.00;13.71;3.50;16.87;-46.55;-5.70

